,user_id,business_id,text,date,compliment_count
7328,O02KO2ZQf2W8Jac_2cLJqA,dfHA5n6e3f58nMCNHt589Q,"['I', ""'ll"", 'let', 'u', 'know', 'I', 'tri', ':']",2011-10-10 22:55:27,0
7329,jXJeIbpaDuWlo8g_l-mYlQ,ZCiKZMT1kce5Gxbwqcbrmw,"['watch', 'lsabel', 'bowl', 'first', 'leagu']",2011-01-08 15:30:42,0
7330,j8MY1eboWGfQR9ptjJRtKw,mzq_UgBRWsxTjb7oBNajWA,"['If', ""'re"", 'hurri', 'show', 'get', 'spot', 'bar', 'high', 'top', 'tabl']",2012-01-06 23:56:07,0
7331,jjnrrbGXsm6_AUg_P-KwMg,B2KSgKekQfeOFHWH7g68Tg,"['veget', 'masala', 'amaz', '-', 'rich', 'creami', 'curri', 'sauc']",2016-01-24 21:31:43,0
7332,fjGJgStn_FvcOe8v8yMAug,Ie00N1yErrmaOa44x5K8kA,"['they', 'make', 'happi', 'gluten-fre', 'delici', ':']",2015-05-22 02:25:00,0
7333,Ed3XsCnwWyGC1Z7uMzgmUA,RJdV7djZZeH3jJadPhgVvw,"['alu', 'chop', 'order', 'It', ""'s"", 'imper']",2012-03-29 00:36:49,0
7334,2MpP_mzVcYo1wp-1eA8j1w,oSrTdvRGrJ24ofcquIFoPA,"['ask', 'fresh', 'wasabi', 'they', ""n't"", 'even', 'charg', '!', '?', 'that', ""'s"", 'rad', '!', '!']",2011-07-28 18:38:18,0
7335,Q-WPfthPImc-dXDH5QXWmw,gyDTYm_NDWXEHBPGnL-oRQ,"['great', 'med', 'salad', 'pesto', 'cavatappi', 'rice', 'noodl']",2013-08-24 19:45:39,0
7336,fWJVSuR4fPDhqii-OZRbSw,MWYJl-bIxhtQ-4Kg3ENUxA,"['yum', 'cod', 'dinner', ':', '-']",2012-10-19 18:00:43,0
7337,DzQhMZi4fzsV-nBNvD3Jfw,K75oPh837az2upKWPS2LUQ,"['get', 'work', 'get', 'extra', 'sour', 'cream', 'grab', 'sriracha', 'go', 'wild', 'enjoy']",2015-02-11 15:47:48,0
7338,mmSnomhXtxcQM53xfeigfQ,DD5TD5JA9cHQTDtzKUzhyg,"['veri', 'wisconsin', 'supper', 'club', 'will', 'back', '!']",2017-03-11 01:57:30,0
7339,qjpSHwOc2xPF6RK4iJBDaA,DHiXfpd_vSfCCeFXPSucTA,"['excel', 'biscuit', 'gravi', '!', 'spici', 'gravi', 'perfect', 'biscuit', '!']",2016-08-28 18:39:51,0
7340,YAzjXxHDBNc4f2twpRb4rQ,Tiy_skxHMvNCpyzAIqv6qA,"['good', 'tv']",2014-08-23 02:49:49,0
7341,Ed3XsCnwWyGC1Z7uMzgmUA,1a3Pkkwb7yB_vmxgKwmqXw,"['great', 'parti', '!']",2012-03-29 00:37:16,0
7342,UlhwEMkypx59m9Jx-1Zt6Q,fqeHgAtcUxp2ocf_RLErkg,"['food', 'took', '60', 'minut', 'come', 'No', 'apolog', 'discount', 'offer', 'just', 'dread']",2016-01-22 19:05:23,0
7343,Iu7LBIoqQ3hJx-H8xoGyQw,BuS11AF9XSHEShscxQEzeg,"['chicken', 'sandwich', '...', 'amaz', '!']",2011-10-19 16:37:51,0
7344,5ElMnvLAua7OtC7ft1fIlg,8iZ5bR_Zl-xQZMDCvNKLgg,"['My', 'favorit', 'dirti', 'chai', 'I', ""'ve"", 'found', 'far', 'madison', '!']",2014-09-11 21:05:03,0
7345,zZha2AcC31exjvxun055PA,OnKyFU0FsiPVd8Jwl6st6g,"['chees', '!', '!']",2012-07-30 21:45:41,0
7346,wd3xoNaDLib8dhQ7BxUl6g,BF4RaOWyjLDa9OvriKc1sA,"['all-day', 'happi', 'hour', 'sunday', '-', 'AM', 'special', 'happi', 'hour', 'start', '3']",2015-10-04 21:06:50,0
7347,wd3xoNaDLib8dhQ7BxUl6g,gyDTYm_NDWXEHBPGnL-oRQ,"['No', 'flatbread']",2016-11-24 00:19:29,0
7348,ikMcoA-yY4-N-uT3jCi1nQ,-IoO4qZCdIQNgj2vCt9hqA,['margarita'],2012-11-11 06:36:10,0
7349,4Y8tmjnUQepowHOgQtavPA,oSrTdvRGrJ24ofcquIFoPA,"['good', 'food', 'terribl', 'long', 'wait', 'sushi', 'bar']",2013-08-20 23:20:36,0
7350,ADJuhbDAaGSYf_julEwCuw,JEoi9ITPZM58EnZBAubijA,"['hibiscu', 'saison', 'might', 'favorit', 'summer', 'beer']",2013-06-11 02:18:26,0
7351,Iu7LBIoqQ3hJx-H8xoGyQw,oSrTdvRGrJ24ofcquIFoPA,"['treat', 'sushi', '...', 'again', '!']",2011-10-09 19:00:48,0
7352,pQYE_4c4MmQOz47x8xoayw,kz5UANVmPxpllcoLnZBNhg,"['Ca', ""n't"", 'go', 'wrong', 'beer', 'great', 'dane', 'solid', 'pub-styl', 'food']",2012-11-02 18:12:58,0
7353,MFbyAB7DLYocXfdwfkgQ1w,PV9CdNFDOX4_zWm3Sy3W8g,"['fun', 'place', 'mani', 'beer', 'tap']",2011-08-06 20:23:12,0
7354,ElYg5-QpRQ3FKCTEicPaqw,15LVDu1_v97JEx-g97wnfA,"['best', 'pizza', 'town', '!', 'I', 'recommend', 'fig', 'bacon', 'pizza', 'weekli', 'special', '!']",2016-01-12 22:12:30,0
7355,ULUg34gtqO6fNpVgd7cH4g,wEisic-u9Yj543iYzfpAhw,"['flavor', 'uniqu', 'wonder', 'the', 'cochinita', 'pibil', 'must', '!']",2014-10-07 19:46:43,0
7356,5mUihzfg5oyO39QwVC9CVA,mfkPKy704mKqBeVKPrxhEQ,"['great', 'food', 'excel', 'servic', 'We', 'definit', 'back']",2017-04-02 21:32:12,0
7357,xFIRMv2R52Y08yVqI_N5bg,SBnpT6JDbah-5l_52GM5sw,"['whi', 'much', 'bacon', '?', '?', '?']",2013-08-23 01:46:55,0
7358,JEawgTKkNprYfn5ApcNjiA,3RetxRZoakYWEMql5VmmJA,"['get', 'fish', 'fillet']",2011-12-28 16:14:45,0
7359,SG08FL4aI2ViPSeqj3Q01A,Xl6I0-JmFE_6w28bku2idQ,"['nepales', 'coffe', 'yum', '!', 'roti', 'also', 'stellar', 'great', 'place', 'escap', 'cold', 'weather', '!', 'food', 'warm', 'tummi', 'servic', 'warm', 'soul', '!']",2013-02-09 21:02:23,0
7360,E-vj-qMVx-qjJdWoEcNg2A,BuS11AF9XSHEShscxQEzeg,"['2', '%', 'chai', 'latt', '!', '!', '!', 'spici', 'yet', 'sweet', 'total', 'yummi']",2013-02-05 20:37:06,0
7361,ZQBukr0aFNc6GQWVDE2pvQ,1a3Pkkwb7yB_vmxgKwmqXw,"['restaur', 'week', '!']",2011-07-27 00:33:27,0
7362,QHZ5q5AB_pV9XgHUpHyN5A,ZliwQrjUnAosBLM8W_bsGQ,"['My', 'glass', 'wine', '...', 'seem', 'like', 'gave', 'half', 'serv']",2013-09-30 00:24:25,0
7363,YAzjXxHDBNc4f2twpRb4rQ,Y5Vbtaj_pkrhb99V4Q-53Q,"['good', 'deal', 'right']",2014-07-27 17:36:35,0
7364,8c7IgkZfyo6RjIoc6zaFKg,sPd3E7lFzd_yooiq-ekxtQ,"['the', '``', 'buzz', ""''"", 'friend', 'I', 'got', '$', '18', 'margarita', 'pitcher', 'assuredli', 'sugar', 'buzz', 'total', 'unaccept']",2017-11-02 12:49:11,0
7365,I4NCrmx9dO9bkPPTK6-6KA,Ol4QM1QI5GlK36t2sGC7KA,"['the', 'pie', 'good', 'take', 'home', 'eat', 'couch']",2010-02-01 00:08:01,0
7366,QseAW0ZMX-c2dvm89wwknw,54KMQVxWMYWgHKQiZa_58Q,"['omg', '...', '..absolut', 'awesom', 'food', 'gener', 'portion', 'staff', 'excel']",2016-08-05 23:46:46,0
7367,knN1VCDTWHr661QGgM0Yjg,9w18Hgg_UmI18YyVTP_E3Q,"['park', 'lot', 'mess', 'impati', 'starbuck', 'custom', 'line', 'drive']",2013-12-07 18:11:47,0
7368,365BYsU7cZIYFUPtEtl9nQ,vzqzoa-plufwTsQUwW_s6Q,"['Do', ""n't"", 'miss', 'pho', ""'s"", 'excel']",2011-10-04 22:36:49,0
7369,ZWtOUITZnGrwSaU2NGMgKA,O75Lh99ZO6HCIqVVR-p9wg,"['alway', 'love', 'food', 'I', 'favorit', 'but', 'tri', 'new', 'thing', 'often', 'never', 'disappoint']",2014-06-08 00:34:56,0
7370,RXS_12jNCzzIncRRj28VHA,BF4RaOWyjLDa9OvriKc1sA,"['good', 'brew', 'good', 'fish', 'fri']",2011-04-16 01:23:47,0
7371,H3pVJC7QoJyt2Kpx9cC17A,C37hwsGUHn_3-il0ypeY-Q,"['arguabl', 'best', 'breakfast', 'town']",2012-10-13 17:45:01,0
7372,nJMRLjuOYP4ozqjDM2SUpg,nM2Jl9GS7IGlluey8ieivg,"['gave', 'serious', 'squirti', 'dumpl']",2016-01-11 22:02:23,0
7373,RouWOR1Ripcl-1si-xakzA,mzq_UgBRWsxTjb7oBNajWA,"['ben', 'super', 'bartend', '!']",2011-10-02 06:06:40,0
7374,2MpP_mzVcYo1wp-1eA8j1w,Thbnk3uDJ2PPCCluUdqfEg,"['close', 'recent', 'write', '11/16/11', ""'re"", 'consolid', 'back', 'tex', 'tubb', 'atwood', 'bummer', 'offer', 'free', 'brunch', ':']",2011-11-17 00:13:59,0
7375,JaoJZXkBtqxFLR9Gt6L9qw,aRIZPbrHwnM04TTXLYrFMg,"['ef', 'delish']",2017-06-25 00:31:49,0
7376,xFIRMv2R52Y08yVqI_N5bg,UidScb9HFDSD3NBw8MLuGw,"['No', 'just', 'place']",2015-07-07 00:27:19,0
7377,PPWgWNotqVgDwTOySVX9dw,hoqk5SFvERVDJVXUaFLpLQ,"['order', 'chees', 'curd', 'tipsi', 'burger']",2012-11-25 00:12:02,0
7378,mmSnomhXtxcQM53xfeigfQ,Y5Vbtaj_pkrhb99V4Q-53Q,"['It', ""'s"", 'super', 'busi']",2012-10-19 14:54:58,0
7379,8c7IgkZfyo6RjIoc6zaFKg,YgBQEX8dB27FdYj7PaPhPw,"['If', ""n't"", 'like', 'nois', 'avoid', 'place', 'UW', 'footbal', 'game', 'go']",2014-08-31 12:52:08,0
7380,H3pVJC7QoJyt2Kpx9cC17A,DHiXfpd_vSfCCeFXPSucTA,"['biscuit', 'and', 'gravi', 'the', 'end']",2014-09-21 13:42:49,0
7381,cSjrKuayh8FCbAct3PONkw,fxiZpl88oIrEU_nyLCKWVw,"['thi', 'close', 'unfortun', 'smokey', 'atmospher', 'sometim', 'slow', 'waiter', 'good', 'spot']",2011-04-15 23:42:40,0
7382,G2CgcLTph1w0SW5UCioExw,2qjvYspb3bEmCaw1vmSk0g,"['hit', 'lunch', 'special', 'combo', '&', 'around', 'casual', 'experi', 'lighter', 'bill']",2009-09-22 03:03:57,0
7383,XnoJnRcezHQPJu8OJxbHNA,UyTYTtyZWym-7u84XMgSOQ,"['super', 'delici', '!', '!', '!']",2018-04-13 04:39:54,0
7384,Eu0eqc6M22lS0NfE_j0orA,npqc1DO90A5TzavGmYyGhA,"['awesom', 'fri', 'go', 'exot', 'brat']",2014-06-26 17:46:08,0
7385,lJFLnnUbMB_yEebFmlKuaA,YLwXQbMN-4NvUs_U8brP-w,"['just', 'perfect', 'simpl', 'sushi', 'yum', '!']",2015-08-10 02:02:47,0
7386,DF0XFMggzTHhYnTLL9E2Aw,WVZOqMZR5uWQMPp3xMcHHA,"['veri', 'good', 'cinnamon', 'roll', 'light', 'breakfast', 'highli', 'recommend']",2016-08-13 15:23:37,0
7387,DmOhZq0SqjPO0vbMzTEQ7A,Ec-h5JjXzy-pjfpb7d_BFQ,"['simpli', 'delici', '!']",2016-09-06 19:48:34,0
7388,oOdfDgfQztbE0FTykxu34g,sPd3E7lFzd_yooiq-ekxtQ,"['not', 'bad', 'decor', 'servic', 'littl', 'tire']",2017-07-27 00:11:06,0
7389,Q0yeEghBR6X7bED_9ja-uQ,aRIZPbrHwnM04TTXLYrFMg,"['great', 'food', 'A', 'bit', 'loud', 'wo', ""n't"", 'notic', 'start', 'indulg']",2017-12-16 05:12:09,0
7390,wzxvR4BUeKxCektXl_mJaA,y2YHddCEO-OLukNppajGIQ,"['best', 'bbq', 'west', 'side', 'madison', 'tamal', 'special', 'new', 'favorit', 'mine']",2016-02-12 00:20:28,0
7391,lYFIyXfT7qx9-h_GCt6YZQ,hOxNKZJ8wWg8Q165U7CCqg,"['No', 'food', '10', 'pm', 'weeknight', 'even', 'snack', 'bewar', '!', 'they', 'good', 'charcuteri', 'snack', 'weekend']",2014-01-14 04:10:39,0
7392,Ed3XsCnwWyGC1Z7uMzgmUA,LYpujMCxfrHcSO_NA1BRQg,"['head', 'restaur', 'upstair']",2012-03-29 18:18:18,0
7393,Wvjnoh9-qFGzPh9s6o2zTA,_6b9CtXi4fQqiu2VjCVpTQ,"['unfortun', 'poor', 'star', 'rate', 'accur']",2012-11-10 02:17:15,0
7394,BVHZ6w_YgA1lt8Rnq4NSCg,hNuDWMtu56NLz4L1Ghm0aA,"['seat', 'see', 'open', 'tabl', 'seat', 'limit']",2015-06-27 01:12:13,0
7395,cgKeHRc8hGmDiiukyT1AUg,N3uOrQCnx_n_841Q8EwbzQ,"['baba', 'ghannoug']",2012-04-06 23:42:51,0
7396,AIMlEGiz6QCK_Hc5vg_WZQ,lc9RZgA1FYbaJp4JQ4gm0Q,"['close', 'salvator', ""'s"", 'come', 'soon']",2014-10-08 23:30:48,0
7397,EGJjVigVT5JFkNZbJtjnAw,RG2IGb4LwbxUwCW3iooYDA,"['serious', 'like', 'everyth', 'restaur']",2013-10-03 15:27:45,0
7398,XQERLfFxb4pejvKC4JlGbQ,sXYkjcuGhtaYP8yeQPaHgA,"['you', 'may', 'think', 'dinner', 'spot', 'brunch', 'one', 'best', 'tri', 'fri', 'poach', 'egg', 'found', 'mani', 'dish', 'side-ord', 'get', 'least', '1', 'pork', 'cinnamon', 'roll', 'share', 'appet', 'just', ""n't"", 'bring', 'small', 'kid', 'It', ""'s"", 'place', 'pleas', 'thank']",2015-05-21 14:42:51,1
7399,xFIRMv2R52Y08yVqI_N5bg,C63sF-wG4f1doMIMv2qvOg,"['thi', 'place', 'never', 'miss']",2014-01-05 01:59:18,0
7400,EGJjVigVT5JFkNZbJtjnAw,RG2IGb4LwbxUwCW3iooYDA,"['how', 'miss', 'excel', 'restaur', 'madison', '?', '?']",2013-09-22 05:33:33,0
7401,kbuYe00pzpZ_bjAp6Mredw,naPGOTVEpRZavvn9-sFg8A,"['love', 'blueberri', 'quinoa', 'oatmeal', 'orang', 'zest', 'brown', 'sugar', 'next', 'time', 'I', 'ask', 'without', 'brown', 'sugar', 'berri', 'zest', 'make', 'sweet', 'enough']",2012-10-14 02:09:06,0
7402,1V2ccthFwIj6iurdSsr9FQ,aqCOsEhjCHVqaFPRt8MCRg,"['great', 'servic', 'realli', 'good', 'food']",2018-02-03 16:36:59,0
7403,wd3xoNaDLib8dhQ7BxUl6g,XKaEQFtKnU3_Gaduje4Nhg,"['now', 'smoke', 'free', '!']",2015-10-11 22:14:48,0
7404,2_anFneOef2S4s0Jl9kCug,uC3qwaxsOkdJzpOc0v1Mog,"['place', 'nice', 'good', 'servic', 'patient', 'polit']",2016-11-16 21:57:52,0
7405,62SqKG1hQGNsYB2qCSMrKQ,6PBhelfV5X0kVoCdGblN2A,"['servic', 'slow', 'despit', 'restaur', 'quit', 'empti', 'food', 'disappoint', 'tepid']",2011-08-10 23:09:38,0
7406,YiXailh8uTltbOwktRK33Q,RJNAeNA-209sctUO0dmwuA,"['best', 'chees', 'curd', 'town', 'get', 'garlic', 'dip', 'sauc']",2013-07-03 02:37:18,0
7407,23aKCnU47fcC9LPRRkbkVw,_euNvs0P14284FXN1vZ_Pw,"['breakfast', 'avail', '11am', 'weekday', ':']",2016-08-15 16:12:52,0
7408,ikMcoA-yY4-N-uT3jCi1nQ,WwQ0sr3wDk2jCMre_3mS7A,"['long', 'wait']",2012-11-21 05:05:42,0
7409,H3pVJC7QoJyt2Kpx9cC17A,UjmVsSLDD7GQRTcLkJ9mfg,"['skip', 'peanut', 'butter', 'burger', 'too', 'dri', 'Go', 'mad', 'sconni', 'instead', 'kid', 'friendli', 'except', 'peanut', 'allergi', 'also', 'good', 'bloodi', 'mari']",2012-10-20 15:31:42,0
7410,VeiAzRV1o6VDVXaqFNCkUg,OoI3WUe4Xl86d53avy3oVA,"['not', 'bad', 'subtl', 'complex', 'forequart', 'graft']",2015-09-10 21:38:41,0
7411,wd3xoNaDLib8dhQ7BxUl6g,MR8VDdN8PclEFt4BpBO3bw,"['excel', 'custom', 'servic', 'friendli', 'barista', '!']",2015-09-24 19:17:22,0
7412,wd3xoNaDLib8dhQ7BxUl6g,DIUK7_PjGCOMcpS2fBiALg,"['$', '1.50', 'old', 'fashion', 'lunch', '!']",2017-06-19 17:03:56,1
7413,yWPWo4FwMFjDtCf8RGS6EQ,1Os0g2rh6I50ZIXEZSaNkA,"['trust', 'innard', 'tell', 'anyth', 'truffl', 'oil', 'oh', 'tasty..']",2012-12-01 00:17:08,0
7414,2KF487smv01W4QMuvE5VEA,tsDdetbc4qtzgAPtcLH87A,"['poutin', 'curd', '...']",2016-11-23 00:32:10,0
7415,1aoFbEXJ3qYXayRbfqM-dg,aC9D8lFr5k9pWU0IBdEb0g,"['they', 'alway', 'give', 'free', 'doda']",2011-08-19 18:24:22,0
7416,GdBYLFDfOIYpUuQodxq8wg,xI8GXDAdJcPX5dIP0acBvw,"['donut', 'lifestyl']",2016-01-29 20:52:04,0
7417,lRniZk_JfJy4Psc2ewzM2A,ix-CkoFcqTX7hi62ZqGXJQ,"['pleas', 'find', 'better', 'recip', 'coconut', 'shrimp']",2017-10-04 00:24:25,0
7418,RouWOR1Ripcl-1si-xakzA,UidScb9HFDSD3NBw8MLuGw,"['margaret', 'girlfriend', '=', 'priceless']",2011-08-14 21:28:55,0
7419,5BjVhO4WD_k-mOsXkxBkgA,9urG14qwHtGRpQQUYY2y9A,"['favorit', 'breakfast', 'place', 'ever', '!', '!', '!', '!', '!', '!', 'not', 'exagger']",2017-04-22 12:53:28,0
7420,RXS_12jNCzzIncRRj28VHA,UidScb9HFDSD3NBw8MLuGw,"['tri', '``', 'season', 'margarita', ""''"", 'mine', 'ginger', 'mandarin', 'orang', 'delici']",2013-03-21 23:41:19,0
7421,-ousgCdCGZGI6x4zWfo4ZQ,Zzvjuyxr1iudPN_heAAygw,"['fantast', 'food', 'great', 'atmospher', 'definit', 'choos', 'stabl', 'grill', ""'re"", 'budget', '-', 'better', 'menu', 'cheaper', 'price', 'weekend', 'night', 'busi']",2013-02-16 05:44:06,0
7422,IRFVVAdnV9xdKzXHF0c8Kw,kjs2IutpZINFnTWx4r6j0Q,"['randomli', 'came', 'coffe', 'end', 'authent', 'mexican', 'food', 'area', '...', 'check', 'gem', '!']",2014-04-06 15:42:10,0
7423,jXJeIbpaDuWlo8g_l-mYlQ,mCtkHCPp7OFZtqO4Fzlp1A,"['watch', 'ryan', 'bowl', 'wisconsin', 'usbc', 'youth', 'state', 'tournament', 'yeah', '...', '...']",2011-02-05 22:12:54,0
7424,pjLFpSYEXema6XNRjoTJEw,NVIaU1w3e8KSeaGihSWicg,"['great', 'burger', '!']",2014-03-26 00:01:46,0
7425,nmlfjpq1sd7s--qSRSRcUQ,ix-CkoFcqTX7hi62ZqGXJQ,"['awesom', 'food', 'We', 'penn', 'bleu', 'cajun', 'louie', '!', 'great', 'staff', '!', 'thank', 'camil', '!']",2017-06-16 00:23:17,0
7426,cMzAjrLcAH3TwgPQhHippg,FlPAGqTovHc4mEIKJ7Q8Nw,"['I', 'enjoy', 'kothi', 'parata']",2015-08-30 03:00:14,0
7427,62SqKG1hQGNsYB2qCSMrKQ,oHcGE5r2k4GgtIFqgZS2GQ,"['ala', 'nifti', '50', 'close', 'good']",2012-06-03 01:03:28,0
7428,WQNYj3Yh3-a5NWkb3TLcbQ,p4qvXkb34X8hgidxEZ33Gw,"['great', 'chicken', 'wanton', 'thom', 'yum', 'soup', '!']",2017-09-22 01:07:57,0
7429,SG08FL4aI2ViPSeqj3Q01A,JmXYTZcMZpcNINM5ldvEAw,"['port', 'cooki', 'cake', 'cozi', 'chair', '!', 'all', 'need', 'know', '!', '!']",2013-02-09 21:22:04,0
7430,BVHZ6w_YgA1lt8Rnq4NSCg,lzRlrIWuQmHVWU4zV6yZUw,"['good', 'food', 'good', 'price', 'famili', 'atmospher']",2014-04-27 15:19:06,0
7431,cAl0Xqh_PFiMJl10ZlcDIg,xkdgCrkgfbI80Htst6-Lbw,"['quick', '!']",2012-03-12 18:03:17,0
7432,4ii0aSyCNB7zA3V2P5F6Nw,oSrTdvRGrJ24ofcquIFoPA,"['what', 'shame', 'walk', '9:35', 'told', 'close', '20', 'minut', 'could', 'order', 'take', 'made', 'feel', 'like', 'money', 'good', 'their', 'googl', 'respons', 'said', 'open', '10:30', 'walk', 'disgust']",2013-08-21 02:40:12,0
7433,uGNS1KujIkkvr9A9fb8Oiw,k1mNR7eIi-UWVmj_t23Yog,"['best', 'spot', 'spici', 'creami', 'comfort', 'food', 'Go', 'littl', 'brave', '...', 'tri', 'new', 'thing', 'you', 'wo', ""n't"", 'regret']",2016-02-04 14:06:50,0
7434,yb-xgBQDDiAR-oHXeMCMdQ,Wtp0Pfnhd7NvUIEawiIjTA,"['best', 'fish', 'fri', 'madison', '!', 'stellar', 'beer', 'select']",2017-08-25 22:24:26,0
7435,1V_5v0mnIc48w1xC3Xgvug,AcW_Km7jkGBr4rJdIrIP4w,"['everyth', 'delici', '!', '!', 'love', 'mojarra-', 'best', 'thing', '!']",2012-08-14 22:12:33,0
7436,Z_dNGufr6IxXmWphcHvFEw,xd94CG9wqwLQvPsrSC1l9A,"['munster', 'chees', 'curd', ':', 'way', 'better', 'white', 'cheddar', 'chees', 'curd']",2017-04-05 19:04:23,0
7437,OQ6SAf-z7q93bjX-KvBU6g,IPZubyVcN1OPwDJ68uqUHQ,"['man', 'work', '12/17/16', 'answer', 'phone', 'rude', 'sandwich', 'might', 'fine']",2016-12-18 04:47:46,0
7438,41ADiZYiNz-aclogGlBddA,zjwdU1OdlbKTGjm-IfD4TQ,"['the', 'food', 'massiv', 'overpr', 'basic', 'cook', 'frozen', 'serv', 'plate', 'here', 'pay', 'atmospher', 'qualiti', 'food', 'get', 'the', 'fish', 'fri', 'bad', 'almost', 'appet', 'salad', 'cheap', 'shitti', 'well', 'I', ""'m"", 'short', '-', 'get', 'fish', 'fri', 'go', 'home', 'get', 'entre', 'split', '-', 'portion', 'huge', '!']",2013-05-19 23:50:40,0
7439,J6qnDntt7vLK7jq8mOcg6g,TQqhfjlPVEz41K_wAogQSQ,"['great', 'food', 'great', 'place']",2012-04-05 00:52:37,0
7440,jzeLNZ06FmQY_HqlWEk_9w,C3R2BmF0YdyOIEd0jsqILA,"['bring', 'appetit']",2014-04-20 17:54:58,0
7441,Wf9unRN4IQsS3rGq1eaJKg,ZliwQrjUnAosBLM8W_bsGQ,"['My', 'fav', 'pizza', 'mad']",2015-01-10 02:38:59,0
7442,A9TprJ2_3YlsvcHWzoXxlQ,2YlUn3s132hNq5ueGeIiJg,"['tri', 'fish', 'stew', ""'s"", 'amaz', '!']",2013-02-24 00:29:59,0
7443,d1DOtFW03WJIZ3G3wRD9HA,Dcj69NZJnbJhK-YHP_nULA,"['Wo', ""n't"", 'tast', 'tap', 'beer', 'Go', 'elsewher', '...']",2018-04-26 19:57:47,0
7444,62SqKG1hQGNsYB2qCSMrKQ,E2Uy1D8TdP-VioGFkLOkgA,"['kid', 'eat', 'free', 'sunday', '!']",2012-07-29 17:40:52,0
7445,RXS_12jNCzzIncRRj28VHA,O-GefJqucTHDIYJSxVhEyA,"['authent', 'bagel', 'great', 'pastrami', 'madison']",2011-09-02 17:08:32,0
7446,UJQbs-NgS-iLmCZy-M3oeQ,NYf9TKBKPpa1wkA_uwIlfg,"['food', 'awesom', ""'re"", 'solo', 'traveller/din', 'servic', ""n't""]",2013-09-15 19:09:30,0
7447,YPJzsXQdWu9-mui_LahnJw,DtmTlHpJzghRCDXSAydQSA,"['good', 'date', '!', 'I', 'saw', 'man', 'woman', 'appear', 'date', 'judg', 'convers', 'topic', 'earli', 'one', 'It', 'seem', 'go', 'ok']",2016-04-22 02:41:37,0
7448,yWPWo4FwMFjDtCf8RGS6EQ,z9lOfnUorcbWR_xS0DSeHw,"['I', 'know', 'better', 'chines', 'restaur', 'madison']",2013-06-18 17:26:03,0
7449,8TucmAUPGtIQ1OBjQGHMvQ,eI1n8YoS2xKCCpkLQp-CYA,"['they', 'put', 'food', 'fall', 'counter', 'back', 'dish', '!']",2016-04-21 05:09:38,0
7450,7CP1VHZghIYBh4ikX3zCQA,42uRhhQDzbtKrUYoBPXS8A,"['yup', 'worth', 'hype']",2017-03-29 02:14:35,0
7451,YiXailh8uTltbOwktRK33Q,aVBFKYoF0AHuusNssaQpJA,"['ian', ""'s"", 'amaz', 'everi', 'time', 'I', 'come', 'madison', ""'m"", 'mac', 'n', 'chees', 'pizza', 'and', 'staff', 'awesom']",2012-06-19 02:01:14,0
7452,hyBWllD1EmBwx1tlApaS-A,UDyScSvpzBEgOGs6HAXcRg,"['sit', 'far', 'door', 'It', 'slam', 'loudli', 'peopl', 'come', 'go', 'hope', ""'s"", 'fix', 'soon', '!']",2018-04-14 19:37:48,0
7453,F_23jJSCq9LW9JArrZVa4Q,M-caugKzJ9qLOmCBfD9Nyg,"['thi', 'place', 'total', 'suck', 'mani', 'empti', 'tabl', 'wait', 'time', '15', 'min', 'get', 'seat', 'poorli', 'manag', 'aw', 'attitud', 'tip', ""n't"", 'go']",2014-06-08 00:02:11,0
7454,AR7Zj2n7TMM3jTohKR7rxw,Y2Z1Ig5I1E3PSU_GQQUW9Q,"['they', ""'re"", 'close', 'sunday', '=']",2013-09-08 18:28:14,0
7455,aY1pbwrDLHHElTW-uU00_g,hNuDWMtu56NLz4L1Ghm0aA,"['oh', 'god', 'get', 'reuben']",2015-03-12 02:25:32,0
7456,NQJEp7pXWocZULAomjQoYw,BgIIbIvVRk9vG-jt8KAenw,"['great', 'bar', 'food', 'great', 'servic', '!', '!', 'definit', 'worth', 'tri', '!']",2016-06-13 00:21:42,0
7457,vXUwCVVK4rexiTraz_JE9A,sXYkjcuGhtaYP8yeQPaHgA,"['excel', 'food', 'drink', 'modern', 'delici']",2016-01-20 19:25:42,0
7458,wd3xoNaDLib8dhQ7BxUl6g,EWcCj1D3K1NnEgYD_LjgDQ,"['they', 'strawberri', 'mayo', '-', 'give', 'whirl', '!']",2015-05-25 15:08:30,0
7459,yWPWo4FwMFjDtCf8RGS6EQ,2jau7OtoplE60-o2TIn6Tg,"['just', 'plain', 'yummi', 'tummi']",2013-08-16 23:03:59,0
7460,wd3xoNaDLib8dhQ7BxUl6g,OlA7h9oOttqTALudvEUzTg,"['locat', 'strip', 'mall', 'huhot']",2017-04-13 14:41:42,0
7461,8c7IgkZfyo6RjIoc6zaFKg,opdNlNy2oGE2mxuS0SXR1Q,"['the', 'cold-brew', 'coffe', 'thin', 'wateri', ""n't"", 'worth', 'premium', 'charg', 'java', 'den', 'street', 'better', 'bet', 'better', 'price']",2015-09-16 16:36:33,0
7462,wd3xoNaDLib8dhQ7BxUl6g,Fr3Dz0_fOSGBroXEUF9BiA,"['No', 'beef', 'chicken', 'taco', 'tuesday', '-', 'fish', ':']",2016-08-30 23:33:11,0
